-2.54945838e+00 3.98502208e+00
-2.54077342e+00 3.99219551e+00
-2.53208127e+00 3.99933502e+00
-2.52340021e+00 4.00646604e+00
-2.51471877e+00 4.01351133e+00
-2.50602640e+00 4.02056843e+00
-2.49734077e+00 4.02759421e+00
-2.48865148e+00 4.03454825e+00
-2.47997524e+00 4.04151111e+00
-2.47128893e+00 4.04840296e+00
-2.46259652e+00 4.05530186e+00
-2.45391408e+00 4.06213053e+00
-2.44522020e+00 4.06892761e+00
-2.43654265e+00 4.07569292e+00
-2.42784895e+00 4.08242630e+00
-2.41916622e+00 4.08909226e+00
-2.41048603e+00 4.09576196e+00
-2.40180062e+00 4.10236509e+00
-2.39311368e+00 4.10890313e+00
-2.38442868e+00 4.11544408e+00
-2.37573854e+00 4.12192079e+00
-2.36705706e+00 4.12833464e+00
-2.35836727e+00 4.13471884e+00
-2.34968276e+00 4.14107333e+00
-2.34099706e+00 4.14736711e+00
-2.33231362e+00 4.15360147e+00
-2.32362651e+00 4.15980773e+00
-2.31493934e+00 4.16595619e+00
-2.30625547e+00 4.17204803e+00
-2.29756946e+00 4.17808443e+00
-2.28887637e+00 4.18409493e+00
-2.28019655e+00 4.19002338e+00
-2.27150824e+00 4.19589965e+00
-2.26282327e+00 4.20175206e+00
-2.25413701e+00 4.20749972e+00
-2.24545291e+00 4.21322547e+00
-2.23676673e+00 4.21887672e+00
-2.22808196e+00 4.22448127e+00
-2.21939469e+00 4.23001441e+00
-2.21070844e+00 4.23547794e+00
-2.20201961e+00 4.24089854e+00
-2.19333172e+00 4.24622768e+00
-2.18464809e+00 4.25149221e+00
-2.17596533e+00 4.25671775e+00
-2.16728038e+00 4.26185739e+00
-2.15859047e+00 4.26691342e+00
-2.14990541e+00 4.27191127e+00
-2.14122226e+00 4.27682931e+00
-2.13253251e+00 4.28169227e+00
-2.12384569e+00 4.28645647e+00
-2.11515934e+00 4.29114676e+00
-2.10647680e+00 4.29578694e+00
-2.09779035e+00 4.30031282e+00
-2.08910358e+00 4.30479202e+00
-2.08041988e+00 4.30916156e+00
-2.07173220e+00 4.31346647e+00
-2.06304415e+00 4.31768734e+00
-2.05435911e+00 4.32180548e+00
-2.04567546e+00 4.32584393e+00
-2.03698704e+00 4.32978420e+00
-2.02830213e+00 4.33360847e+00
-2.01961934e+00 4.33735941e+00
-2.01093303e+00 4.34099902e+00
-2.00224676e+00 4.34452981e+00
-1.99357675e+00 4.34797366e+00
-1.98489184e+00 4.35129372e+00
-1.97617161e+00 4.35451180e+00
-1.96750212e+00 4.35761091e+00
-1.95880477e+00 4.36059341e+00
-1.95012328e+00 4.36348036e+00
-1.94146010e+00 4.36625481e+00
-1.93274311e+00 4.36890023e+00
-1.92408824e+00 4.37143732e+00
-1.91538798e+00 4.37384951e+00
-1.90668340e+00 4.37615706e+00
-1.89801248e+00 4.37832521e+00
-1.88934296e+00 4.38037407e+00
-1.88064512e+00 4.38226926e+00
-1.87195633e+00 4.38403067e+00
-1.86327943e+00 4.38565989e+00
-1.85458603e+00 4.38712276e+00
-1.84591093e+00 4.38843870e+00
-1.83722656e+00 4.38959131e+00
-1.82853683e+00 4.39058188e+00
-1.81984544e+00 4.39141151e+00
-1.81115585e+00 4.39208112e+00
-1.80247134e+00 4.39255627e+00
-1.79379499e+00 4.39287275e+00
-1.78510319e+00 4.39301333e+00
-1.77640024e+00 4.39297819e+00
-1.76771560e+00 4.39274970e+00
-1.75905158e+00 4.39234516e+00
-1.75036145e+00 4.39176407e+00
-1.74167407e+00 4.39098807e+00
-1.73299263e+00 4.38999842e+00
-1.72429715e+00 4.38882915e+00
-1.71561439e+00 4.38746102e+00
-1.70692486e+00 4.38587427e+00
-1.69823233e+00 4.38406654e+00
-1.68956161e+00 4.38205308e+00
-1.68087311e+00 4.37979484e+00
-1.67219168e+00 4.37732447e+00
-1.66350024e+00 4.37460172e+00
-1.65480277e+00 4.37165884e+00
-1.64612222e+00 4.36847284e+00
-1.63744213e+00 4.36503848e+00
-1.62874737e+00 4.36135002e+00
-1.62006028e+00 4.35743932e+00
-1.61138378e+00 4.35326209e+00
-1.60268583e+00 4.34884982e+00
-1.59400516e+00 4.34417606e+00
-1.58532742e+00 4.33925263e+00
-1.57663942e+00 4.33407156e+00
-1.56794513e+00 4.32866496e+00
-1.55926404e+00 4.32298381e+00
-1.55058332e+00 4.31708089e+00
-1.54189118e+00 4.31092686e+00
-1.53320650e+00 4.30455515e+00
-1.52451768e+00 4.29793551e+00
-1.51584258e+00 4.29108011e+00
-1.50715583e+00 4.28402445e+00
-1.49846150e+00 4.27676042e+00
-1.48977681e+00 4.26927939e+00
-1.48109143e+00 4.26161968e+00
-1.47240876e+00 4.25379823e+00
-1.46371939e+00 4.24580868e+00
-1.45503947e+00 4.23766938e+00
-1.44634753e+00 4.22940024e+00
-1.43765954e+00 4.22102281e+00
-1.42897867e+00 4.21258708e+00
-1.42029641e+00 4.20406569e+00
-1.41160503e+00 4.19553990e+00
-1.40291940e+00 4.18698457e+00
-1.39423181e+00 4.17843014e+00
-1.38554574e+00 4.16990944e+00
-1.37686447e+00 4.16142790e+00
-1.36817081e+00 4.15299121e+00
-1.35948875e+00 4.14466759e+00
-1.35080149e+00 4.13643517e+00
-1.34212225e+00 4.12833464e+00
-1.33343522e+00 4.12047522e+00
-1.32474423e+00 4.11283951e+00
-1.31606186e+00 4.10547612e+00
-1.30737337e+00 4.09836680e+00
-1.29869111e+00 4.09152627e+00
-1.29000117e+00 4.08486214e+00
-1.28131566e+00 4.07838431e+00
-1.27262957e+00 4.07206599e+00
-1.26394629e+00 4.06591567e+00
-1.25526121e+00 4.05990406e+00
-1.24657016e+00 4.05407656e+00
-1.23788436e+00 4.04832525e+00
-1.22919952e+00 4.04261488e+00
-1.22051895e+00 4.03690822e+00
-1.21183163e+00 4.03108515e+00
-1.20314132e+00 4.02514195e+00
-1.19445836e+00 4.01895002e+00
-1.18577239e+00 4.01249978e+00
-1.17708693e+00 4.00569518e+00
-1.16839894e+00 3.99845115e+00
-1.15971194e+00 3.99070283e+00
-1.15102924e+00 3.98237075e+00
-1.14234190e+00 3.97339112e+00
-1.13365358e+00 3.96370757e+00
-1.12497348e+00 3.95326666e+00
-1.11628747e+00 3.94205272e+00
-1.10759927e+00 3.93004692e+00
-1.09891238e+00 3.91724286e+00
-1.09022474e+00 3.90368673e+00
-1.08153978e+00 3.88940256e+00
-1.07285557e+00 3.87447022e+00
-1.06417041e+00 3.85897608e+00
-1.05548278e+00 3.84301464e+00
-1.04679621e+00 3.82672899e+00
-1.03811401e+00 3.81025269e+00
-1.02942534e+00 3.79376944e+00
-1.02073852e+00 3.77747032e+00
-1.01205234e+00 3.76155951e+00
-1.00337014e+00 3.74622929e+00
-9.94690763e-01 3.73164516e+00
-9.85983771e-01 3.71796991e+00
-9.77324238e-01 3.70534190e+00
-9.68631937e-01 3.69377090e+00
-9.59951758e-01 3.68324522e+00
-9.51247542e-01 3.67372111e+00
-9.42562132e-01 3.66502722e+00
-9.33897803e-01 3.65698889e+00
-9.25183559e-01 3.64937381e+00
-9.16497380e-01 3.64186064e+00
-9.07805879e-01 3.63413454e+00
-8.99147173e-01 3.62583699e+00
-8.90455199e-01 3.61657003e+00
-8.81768352e-01 3.60598344e+00
-8.73089705e-01 3.59386179e+00
-8.64390364e-01 3.58003496e+00
-8.55706073e-01 3.56451220e+00
-8.47008790e-01 3.54746702e+00
-8.38332588e-01 3.52914792e+00
-8.29650261e-01 3.50988771e+00
-8.20965534e-01 3.49008495e+00
-8.12281917e-01 3.47014578e+00
-8.03602716e-01 3.45055701e+00
-7.94903952e-01 3.43186211e+00
-7.86216701e-01 3.41455556e+00
-7.77543663e-01 3.39905038e+00
-7.68836358e-01 3.38549903e+00
-7.60175180e-01 3.37373932e+00
-7.51487268e-01 3.36336750e+00
-7.42801574e-01 3.35372394e+00
-7.34097796e-01 3.34415639e+00
-7.25426536e-01 3.33403132e+00
-7.16744013e-01 3.32273600e+00
-7.08054250e-01 3.30975788e+00
-6.99361045e-01 3.29475272e+00
-6.90667980e-01 3.27763213e+00
-6.81999308e-01 3.25870910e+00
-6.73295555e-01 3.23854789e+00
-6.64622346e-01 3.21790487e+00
-6.55941928e-01 3.19766643e+00
-6.47238808e-01 3.17854531e+00
-6.38555492e-01 3.16118826e+00
-6.29875673e-01 3.14587980e+00
-6.21184360e-01 3.13238778e+00
-6.12503393e-01 3.12008013e+00
-6.03818095e-01 3.10798964e+00
-5.95132088e-01 3.09523911e+00
-5.86448787e-01 3.08105912e+00
-5.77754975e-01 3.06505660e+00
-5.69070748e-01 3.04719696e+00
-5.60383134e-01 3.02783868e+00
-5.51695704e-01 3.00783309e+00
-5.43011823e-01 2.98818425e+00
-5.34334652e-01 2.96970472e+00
-5.25638024e-01 2.95274887e+00
-5.16955018e-01 2.93719682e+00
-5.08274212e-01 2.92255420e+00
-4.99585122e-01 2.90800757e+00
-4.90905056e-01 2.89263435e+00
-4.82210488e-01 2.87586541e+00
-4.73531488e-01 2.85771234e+00
-4.64845180e-01 2.83864133e+00
-4.56155365e-01 2.81939256e+00
-4.47465621e-01 2.80076518e+00
-4.38791249e-01 2.78317438e+00
-4.30099637e-01 2.76648721e+00
-4.21418089e-01 2.75021517e+00
-4.12726917e-01 2.73368667e+00
-4.04041071e-01 2.71632060e+00
-3.95352821e-01 2.69806573e+00
-3.86665680e-01 2.67928250e+00
-3.77982957e-01 2.66048602e+00
-3.69297599e-01 2.64215773e+00
-3.60613131e-01 2.62443681e+00
-3.51923105e-01 2.60699368e+00
-3.43240793e-01 2.58939102e+00
-3.34550349e-01 2.57130113e+00
-3.25864820e-01 2.55272904e+00
-3.17187292e-01 2.53397531e+00
-3.08494150e-01 2.51535715e+00
-2.99807009e-01 2.49702645e+00
-2.91128891e-01 2.47884055e+00
-2.82437668e-01 2.46053703e+00
-2.73753796e-01 2.44197777e+00
-2.65064225e-01 2.42316392e+00
-2.56380500e-01 2.40433759e+00
-2.47697968e-01 2.38557053e+00
-2.39012397e-01 2.36692701e+00
-2.30327336e-01 2.34818800e+00
-2.21638891e-01 2.32931651e+00
-2.12950635e-01 2.31031088e+00
-2.04265930e-01 2.29128003e+00
-1.95581127e-01 2.27228264e+00
-1.86892924e-01 2.25326529e+00
-1.78211440e-01 2.23416282e+00
-1.69520400e-01 2.21500271e+00
-1.60836317e-01 2.19576132e+00
-1.52149827e-01 2.17652534e+00
-1.43464441e-01 2.15724516e+00
-1.34777544e-01 2.13792351e+00
-1.26092596e-01 2.11852926e+00
-1.17407164e-01 2.09912793e+00
-1.08719069e-01 2.07965148e+00
-1.00037309e-01 2.06016881e+00
-9.13488015e-02 2.04060234e+00
-8.26625692e-02 2.02102382e+00
-7.39767021e-02 2.00138752e+00
-6.52945507e-02 1.98170538e+00
-5.66044235e-02 1.96198555e+00
-4.79198608e-02 1.94223135e+00
-3.92344019e-02 1.92243999e+00
-3.05468107e-02 1.90261200e+00
-2.18605854e-02 1.88274647e+00
-1.31790186e-02 1.86283475e+00
-4.49204161e-03 1.84288994e+00
4.19235626e-03 1.82290654e+00
1.28793872e-02 1.80288998e+00
2.15613920e-02 1.78283081e+00
3.02352960e-02 1.76273107e+00
3.89379190e-02 1.74259160e+00
4.76252776e-02 1.72242001e+00
5.62948871e-02 1.70221506e+00
6.49818217e-02 1.68197349e+00
7.36816995e-02 1.66169913e+00
8.23544513e-02 1.64139478e+00
9.10687315e-02 1.62105159e+00
9.97496808e-02 1.60067891e+00
1.08429708e-01 1.58026334e+00
1.17105503e-01 1.55982287e+00
1.25806458e-01 1.53933961e+00
1.34495856e-01 1.51882968e+00
1.43170993e-01 1.49828298e+00
1.51859956e-01 1.47769993e+00
1.60528554e-01 1.45709431e+00
1.69233451e-01 1.43644890e+00
1.77911476e-01 1.41577438e+00
1.86589091e-01 1.39508165e+00
1.95290660e-01 1.37434502e+00
2.03957092e-01 1.35358928e+00
2.12666929e-01 1.33278172e+00
2.21335980e-01 1.31196566e+00
2.30039981e-01 1.29110233e+00
2.38723375e-01 1.27023617e+00
2.47408562e-01 1.24932068e+00
2.56092065e-01 1.22837469e+00
2.64770615e-01 1.20739198e+00
2.73464273e-01 1.18639122e+00
2.82146099e-01 1.16536305e+00
2.90835647e-01 1.14432508e+00
2.99507299e-01 1.12323078e+00
3.08201461e-01 1.10212486e+00
3.16892504e-01 1.08098705e+00
3.25577232e-01 1.05982838e+00
3.34252642e-01 1.03862016e+00
3.42935635e-01 1.01740901e+00
3.51622400e-01 9.96170056e-01
3.60309344e-01 9.74898379e-01
3.68993085e-01 9.53605077e-01
3.77688641e-01 9.32286003e-01
3.86374099e-01 9.10939074e-01
3.95064164e-01 8.89565001e-01
4.03738050e-01 8.68162274e-01
4.12426945e-01 8.46739051e-01
4.21110130e-01 8.25296264e-01
4.29800712e-01 8.03825700e-01
4.38494882e-01 7.82329269e-01
4.47173542e-01 7.60814378e-01
4.55864635e-01 7.39271636e-01
4.64549158e-01 7.17703781e-01
4.73238731e-01 6.96111647e-01
4.81915365e-01 6.74493717e-01
4.90604521e-01 6.52864939e-01
4.99288338e-01 6.31200171e-01
5.07977241e-01 6.09519708e-01
5.16667559e-01 5.87823171e-01
5.25342877e-01 5.66095579e-01
5.34038805e-01 5.44340944e-01
5.42725864e-01 5.22574633e-01
5.51401198e-01 5.00785173e-01
5.60098007e-01 4.78970303e-01
5.68776490e-01 4.57139785e-01
5.77468821e-01 4.35286812e-01
5.86148288e-01 4.13400361e-01
5.94834356e-01 3.91517307e-01
6.03523267e-01 3.69586891e-01
6.12211482e-01 3.47661709e-01
6.20895666e-01 3.25700343e-01
6.29582875e-01 3.03714309e-01
6.38269558e-01 2.81714970e-01
6.46952375e-01 2.59689423e-01
6.55637778e-01 2.37669384e-01
6.64322247e-01 2.15611130e-01
6.73011686e-01 1.93514175e-01
6.81693392e-01 1.71433901e-01
6.90382166e-01 1.49311506e-01
6.99065539e-01 1.27169614e-01
7.07748966e-01 1.05033050e-01
7.16437421e-01 8.28571486e-02
7.25127235e-01 6.06600740e-02
7.33806936e-01 3.84611962e-02
7.42497322e-01 1.62391910e-02
7.51178989e-01 -6.01298378e-03
7.59864177e-01 -2.82743142e-02
7.68556710e-01 -5.05563198e-02
7.77238273e-01 -7.28555699e-02
7.85927468e-01 -9.51708932e-02
7.94613507e-01 -1.17503923e-01
8.03300031e-01 -1.39853724e-01
8.11983640e-01 -1.62222230e-01
8.20667698e-01 -1.84601585e-01
8.29355242e-01 -2.07006319e-01
8.38042695e-01 -2.29420428e-01
8.46726689e-01 -2.51858507e-01
8.55410114e-01 -2.74308836e-01
8.64095573e-01 -2.96777426e-01
8.72785398e-01 -3.19256677e-01
8.81470252e-01 -3.41759585e-01
8.90158239e-01 -3.64275045e-01
8.98840320e-01 -3.86813813e-01
9.07529593e-01 -4.09358758e-01
9.16211729e-01 -4.31915669e-01
9.24899264e-01 -4.54494960e-01
9.33583450e-01 -4.77099541e-01
9.42271032e-01 -4.99708624e-01
9.50958439e-01 -5.22328987e-01
9.59642307e-01 -5.44972318e-01
9.68328817e-01 -5.67624062e-01
9.77014441e-01 -5.90286614e-01
9.85700348e-01 -6.12984113e-01
9.94387549e-01 -6.35674183e-01
1.00307260e+00 -6.58387441e-01
1.01173956e+00 -6.81123125e-01
1.02044416e+00 -7.03861547e-01
1.02914018e+00 -7.26628288e-01
1.03782475e+00 -7.49409241e-01
1.04649516e+00 -7.72190396e-01
1.05518714e+00 -7.94985207e-01
1.06385855e+00 -8.17813683e-01
1.07254399e+00 -8.40643388e-01
1.08123926e+00 -8.63469676e-01
1.08994042e+00 -8.86323988e-01
1.09860912e+00 -9.09213072e-01
1.10731175e+00 -9.32074050e-01
1.11597643e+00 -9.54990139e-01
1.12466722e+00 -9.77901703e-01
1.13334727e+00 -1.00081724e+00
1.14204515e+00 -1.02375092e+00
1.15072575e+00 -1.04670432e+00
1.15941679e+00 -1.06966746e+00
1.16811429e+00 -1.09264239e+00
1.17678557e+00 -1.11563518e+00
1.18548549e+00 -1.13863886e+00
1.19415344e+00 -1.16165473e+00
1.20284237e+00 -1.18468131e+00
1.21152100e+00 -1.20772040e+00
1.22021272e+00 -1.23077781e+00
1.22891341e+00 -1.25384083e+00
1.23759400e+00 -1.27692214e+00
1.24627695e+00 -1.30001493e+00
1.25495873e+00 -1.32311443e+00
1.26365974e+00 -1.34623773e+00
1.27232904e+00 -1.36936876e+00
1.28101063e+00 -1.39250209e+00
1.28970041e+00 -1.41565747e+00
1.29839453e+00 -1.43882704e+00
1.30706795e+00 -1.46200471e+00
1.31576049e+00 -1.48518671e+00
1.32444709e+00 -1.50840021e+00
1.33314488e+00 -1.53160836e+00
1.34183006e+00 -1.55483187e+00
1.35049999e+00 -1.57806719e+00
1.35919020e+00 -1.60133099e+00
1.36787751e+00 -1.62459247e+00
1.37655871e+00 -1.64785609e+00
1.38524868e+00 -1.67115169e+00
1.39394354e+00 -1.69443369e+00
1.40262243e+00 -1.71776319e+00
1.41131660e+00 -1.74107552e+00
1.41998877e+00 -1.76439581e+00
1.42868542e+00 -1.78775911e+00
1.43736999e+00 -1.81109963e+00
1.44605539e+00 -1.83448859e+00
1.45473818e+00 -1.85786092e+00
1.46343009e+00 -1.88123941e+00
1.47211257e+00 -1.90465627e+00
1.48079716e+00 -1.92808119e+00
1.48948035e+00 -1.95148051e+00
1.49817266e+00 -1.97494003e+00
1.50685666e+00 -1.99839608e+00
1.51554270e+00 -2.02185145e+00
1.52422731e+00 -2.04532823e+00
1.53290718e+00 -2.06881174e+00
1.54159172e+00 -2.09231460e+00
1.55027728e+00 -2.11582226e+00
1.55897243e+00 -2.13934463e+00
1.56764970e+00 -2.16287893e+00
1.57634135e+00 -2.18642568e+00
1.58503186e+00 -2.20998944e+00
1.59371793e+00 -2.23355741e+00
1.60239644e+00 -2.25714138e+00
1.61108573e+00 -2.28073502e+00
1.61977139e+00 -2.30434324e+00
1.62846046e+00 -2.32796683e+00
1.63713935e+00 -2.35160095e+00
1.64582493e+00 -2.37524364e+00
1.65451345e+00 -2.39890739e+00
1.66320134e+00 -2.42257714e+00
1.67188528e+00 -2.44626257e+00
1.68057118e+00 -2.46996688e+00
1.68925557e+00 -2.49367089e+00
1.69794386e+00 -2.51739794e+00
1.70663245e+00 -2.54113562e+00
1.71531795e+00 -2.56488857e+00
1.72399718e+00 -2.58864971e+00
1.73268319e+00 -2.61243222e+00
1.74137224e+00 -2.63623764e+00
1.75006076e+00 -2.66003209e+00
1.75874541e+00 -2.68386184e+00
1.76743046e+00 -2.70769962e+00
1.77611980e+00 -2.73156245e+00
1.78480267e+00 -2.75542603e+00
1.79349005e+00 -2.77931672e+00
1.80217145e+00 -2.80321606e+00
1.81085729e+00 -2.82713447e+00
1.81954394e+00 -2.85105819e+00
1.82823441e+00 -2.87500698e+00
1.83691881e+00 -2.89897506e+00
1.84560649e+00 -2.92295930e+00
1.85428782e+00 -2.94695999e+00
1.86297767e+00 -2.97098167e+00
1.87166049e+00 -2.99503411e+00
1.88034476e+00 -3.01907445e+00
1.88903264e+00 -3.04314992e+00
1.89772054e+00 -3.06724221e+00
1.90640508e+00 -3.09135952e+00
1.91508838e+00 -3.11549351e+00
1.92377749e+00 -3.13965001e+00
1.93246362e+00 -3.16382785e+00
1.94114854e+00 -3.18802306e+00
1.94983383e+00 -3.21224207e+00
1.95852088e+00 -3.23648965e+00
1.96720621e+00 -3.26075211e+00
1.97589114e+00 -3.28505026e+00
1.98457682e+00 -3.30936099e+00
1.99326424e+00 -3.33370671e+00
2.00194994e+00 -3.35807002e+00
2.01063912e+00 -3.38246499e+00
2.01932404e+00 -3.40688015e+00
2.02800158e+00 -3.43132902e+00
2.03670872e+00 -3.45580789e+00
2.04536210e+00 -3.48031636e+00
2.05407656e+00 -3.50485823e+00
2.06273236e+00 -3.52942782e+00
2.07144013e+00 -3.55402237e+00
2.08012120e+00 -3.57865936e+00
2.08880917e+00 -3.60332999e+00
2.09750025e+00 -3.62802753e+00
2.10619090e+00 -3.65276759e+00
2.11487775e+00 -3.67753261e+00
2.12355766e+00 -3.70234890e+00
2.13222766e+00 -3.72720724e+00
2.14091638e+00 -3.75210035e+00
2.14961934e+00 -3.77702355e+00
2.15830217e+00 -3.80200310e+00
2.16699223e+00 -3.82701781e+00
2.17565675e+00 -3.85210736e+00
2.18435067e+00 -3.87719454e+00
2.19304107e+00 -3.90236098e+00
2.20172477e+00 -3.92756627e+00
2.21039879e+00 -3.95284200e+00
2.21908656e+00 -3.97814942e+00
2.22778390e+00 -4.00351022e+00
2.23646168e+00 -4.02892835e+00
2.24514237e+00 -4.05440341e+00
2.25384665e+00 -4.07993932e+00
2.26252228e+00 -4.10552886e+00
2.27121410e+00 -4.13118517e+00
2.27989498e+00 -4.15690432e+00
2.28858454e+00 -4.18268589e+00
2.29727891e+00 -4.20853392e+00
2.30595294e+00 -4.23445065e+00
2.31464656e+00 -4.26044348e+00
2.32333462e+00 -4.28650106e+00
2.33201406e+00 -4.31263159e+00
2.34070184e+00 -4.33884067e+00
2.34939410e+00 -4.36512993e+00
2.35806816e+00 -4.39149536e+00
2.36675906e+00 -4.41793664e+00
2.37544413e+00 -4.44447027e+00
2.38412034e+00 -4.47108330e+00
2.39282002e+00 -4.49777778e+00
2.40150393e+00 -4.52456127e+00
2.41018653e+00 -4.55144826e+00
2.41886451e+00 -4.57841252e+00
2.42755102e+00 -4.60547828e+00
